pub_time,count
2021-09-07,43
2019-11-04,43
2021-04-13,43
2018-07-23,43
2019-03-21,43
2018-08-07,43
2021-10-04,43
2019-02-20,43
2019-01-08,43
2019-01-04,43
2018-11-27,43
2021-12-02,43
2021-04-02,43
2018-11-15,43
2018-11-14,43
2021-11-05,43
2021-07-17,43
2019-09-26,43
2019-05-12,43
2018-09-23,43
2018-09-17,43
2019-05-16,43
2021-05-16,43
2017-04-27,43
2020-03-25,43
2019-11-27,43
2020-05-09,43
2019-12-02,43
2020-04-20,43
2017-07-11,43
2017-11-16,43
2021-02-13,43
2020-04-04,43
2017-07-15,43
2017-07-31,43
2020-03-20,43
2017-08-10,43
2017-08-16,43
2017-08-26,43
2021-01-22,43
2017-10-10,43
2017-12-19,43
2017-02-19,43
2018-02-09,43
2020-06-23,43
2020-09-01,43
2020-11-04,43
2017-05-25,43
2021-03-19,43
2021-08-14,43
2017-06-05,43
2023-04-23,43
2020-04-16,42
2020-04-12,42
2019-07-05,42
2021-12-05,42
2017-09-11,42
2021-05-29,42
2019-06-30,42
2017-05-20,42
2020-10-30,42
2021-07-30,42
2017-08-05,42
2022-04-05,42
2018-12-16,42
2017-02-03,42
2017-06-15,42
2020-05-08,42
2020-05-19,42
2019-01-22,42
2021-05-24,42
2020-04-30,42
2019-08-04,42
2019-08-29,42
2022-08-04,42
2017-10-12,42
2021-02-04,42
2018-04-26,42
2018-07-29,42
2019-10-17,42
2021-02-19,42
2021-05-02,42
2017-11-23,42
2019-10-03,42
2017-11-13,42
2019-12-18,42
2021-02-21,42
2018-10-31,42
2017-10-26,42
2019-12-22,42
2021-08-13,42
2018-11-28,41
2019-07-29,41
2020-05-21,41
2018-11-24,41
2019-05-02,41
2021-03-13,41
2018-03-12,41
2021-07-16,41
2017-06-14,41
2018-03-15,41
2021-10-15,41
2019-06-11,41
2017-05-21,41
2018-11-10,41
2017-10-21,41
2020-10-31,41
2019-11-10,41
2018-05-11,41
2018-05-20,41
2018-07-22,41
2019-07-04,41
2018-07-21,41
2021-08-08,41
2017-05-17,41
2020-12-05,41
2019-04-29,41
2017-07-05,41
2019-10-01,41
2021-06-11,41
2020-02-22,41
2019-03-07,41
2018-11-20,41
2019-12-17,41
2019-03-03,41
2021-02-01,41
2017-02-22,41
2018-10-16,41
2018-10-07,41
2017-08-24,40
2022-03-05,40
2019-06-27,40
2018-07-03,40
2019-01-07,40
2018-10-17,40
2019-07-07,40
2019-07-09,40
2019-07-11,40
2019-06-13,40
2017-12-10,40
2019-01-28,40
2019-02-18,40
2017-12-12,40
2022-05-13,40
2018-09-19,40
2018-03-11,40
2017-11-10,40
2019-03-04,40
2018-03-14,40
2017-07-09,40
2017-11-25,40
2018-04-08,40
2018-11-26,40
2019-05-30,40
2021-10-09,40
2017-09-12,40
2017-05-23,40
2017-05-15,40
2021-03-02,40
2021-06-03,40
2019-12-13,40
2019-11-12,40
2019-07-23,40
2019-12-09,40
2020-12-25,40
2019-12-30,40
2021-07-04,40
2021-05-26,40
2019-07-20,40
2020-04-05,40
2019-08-21,40
2020-07-30,40
2019-10-21,40
2019-08-22,40
2019-09-09,40
2019-11-25,40
2019-11-22,39
2019-11-19,39
2019-11-20,39
2019-05-28,39
2018-03-03,39
2021-10-20,39
2017-03-10,39
2017-08-04,39
2021-11-06,39
2019-05-08,39
2019-05-22,39
2019-05-09,39
2019-07-15,39
2020-04-08,39
2017-05-04,39
2021-06-26,39
2018-09-08,39
2018-08-25,39
2022-07-01,39
2019-02-09,39
2021-03-30,39
2017-05-06,39
2017-02-04,39
2021-03-20,39
2018-10-03,39
2019-03-18,39
2019-03-25,39
2019-03-27,39
2020-11-12,39
2021-10-05,39
2019-09-17,39
2020-05-06,39
2017-03-07,39
2019-08-01,39
2018-12-20,39
2017-11-05,39
2017-08-30,39
2021-08-27,39
2021-02-07,39
2017-11-06,39
2018-12-23,39
2017-09-15,39
2017-09-14,39
2017-01-07,39
2019-12-11,39
2020-08-14,38
2018-04-09,38
2018-11-13,38
2019-08-25,38
2017-04-30,38
2019-04-13,38
2019-06-25,38
2021-12-03,38
2019-04-09,38
2017-05-31,38
2019-09-21,38
2019-12-20,38
2019-09-24,38
2019-05-03,38
2017-10-17,38
2018-10-25,38
2019-07-02,38
2019-03-16,38
2017-09-23,38
2019-07-18,38
2021-08-21,38
2020-01-05,38
2017-11-26,38
2018-11-12,38
2018-09-14,38
2017-05-22,38
2019-05-13,38
2018-11-25,38
2019-01-14,38
2018-11-29,38
2017-12-26,38
2017-12-20,38
2019-06-01,38
2020-05-14,37
2019-09-04,37
2020-02-20,37
2019-05-05,37
2021-12-25,37
2019-03-19,37
2019-09-30,37
2019-05-23,37
2017-12-17,37
2019-07-21,37
2022-02-05,37
2017-04-17,37
2017-08-27,37
2017-05-10,37
2022-01-14,37
2021-04-16,37
2018-09-28,37
2019-07-17,37
2019-06-04,37
2017-08-29,37
2019-02-19,37
2017-12-13,37
2018-05-09,37
2019-08-05,37
2017-04-04,37
2019-10-10,37
2022-02-18,37
2020-05-01,37
2018-12-09,37
2019-07-28,37
2017-04-25,37
2019-01-13,37
2019-05-27,36
2018-11-17,36
2018-07-11,36
2017-07-12,36
2019-07-08,36
2019-04-03,36
2018-08-04,36
2019-12-19,36
2019-09-14,36
2017-05-18,36
2020-07-17,36
2019-08-20,36
2017-11-27,36
2020-03-28,36
2017-08-06,36
2017-06-04,36
2019-11-09,36
2017-08-07,36
2019-02-05,36
2017-05-03,36
2019-01-17,36
2017-06-11,36
2017-07-10,36
2018-04-23,36
2021-12-24,36
2021-01-10,36
2021-07-05,36
2019-07-24,36
2019-11-29,36
2019-09-03,36
2021-02-26,36
2019-12-05,36
2019-09-02,36
2019-05-11,36
2017-09-08,36
2018-09-24,35
2019-08-28,35
2018-11-30,35
2017-05-14,35
2019-02-10,35
2019-04-10,35
2018-12-26,35
2018-04-12,35
2017-04-18,35
2017-04-19,35
2017-04-22,35
2019-06-10,35
2019-08-03,35
2020-03-26,35
2019-12-16,35
2019-02-23,35
2019-04-20,35
2019-06-24,35
2019-12-28,35
2019-11-13,35
2019-11-24,35
2019-06-03,35
2018-04-21,35
2018-05-16,35
2018-08-18,35
2019-02-25,35
2018-07-24,35
2018-06-20,35
2019-03-17,35
2017-09-09,35
2021-03-26,35
2019-03-24,35
2017-07-08,35
2019-12-29,34
2018-12-22,34
2017-09-17,34
2017-12-14,34
2017-10-09,34
2017-03-28,34
2018-09-12,34
2021-01-05,34
2019-09-07,34
2018-02-11,34
2021-03-14,34
2017-04-29,34
2018-12-29,34
2018-04-04,34
2019-09-18,34
2017-01-10,34
2019-09-28,34
2021-04-30,34
2021-03-27,34
2020-04-01,34
2020-01-13,34
2019-01-16,34
2019-05-18,34
2020-11-01,34
2019-01-30,34
2019-02-26,34
2021-10-22,34
2019-03-14,34
2019-02-24,34
2019-08-26,34
2019-07-01,34
2019-07-13,34
2019-08-12,34
2019-12-26,33
2019-02-04,33
2019-07-30,33
2017-01-12,33
2017-12-06,33
2019-12-27,33
2017-12-04,33
2021-09-24,33
2017-09-03,33
2017-03-20,33
2017-06-22,33
2019-12-23,33
2019-11-05,33
2020-05-26,33
2018-09-04,33
2019-10-13,33
2017-06-19,33
2018-08-15,33
2017-04-09,33
2017-12-16,33
2019-06-02,33
2017-02-20,33
2019-11-16,33
2018-04-03,33
2017-05-30,33
2019-04-28,33
2019-03-31,33
2019-08-07,33
2019-04-30,33
2017-03-04,33
2019-05-04,33
2017-03-06,33
2018-05-17,33
2019-05-19,33
2019-05-21,33
2018-05-30,33
2020-02-21,33
2017-05-08,33
2021-03-04,33
2017-12-25,33
2019-09-27,33
2017-02-23,33
2020-07-02,33
2019-07-16,33
2017-09-04,33
2018-12-17,33
2017-09-16,33
2019-01-21,33
2018-11-08,33
2018-12-02,33
2018-03-25,32
2019-05-10,32
2019-11-02,32
2019-03-02,32
2018-08-12,32
2017-05-16,32
2018-11-22,32
2017-06-03,32
2019-12-06,32
2022-07-03,32
2017-03-19,32
2018-11-16,32
2020-08-21,32
2019-03-23,32
2017-09-05,32
2017-08-12,32
2018-06-07,32
2018-06-05,32
2018-06-12,32
2017-08-19,32
2018-05-29,32
2018-01-31,32
2017-01-26,32
2019-09-13,32
2018-05-21,32
2019-03-22,32
2017-12-31,32
2019-01-15,32
2019-11-28,32
2019-08-02,32
2018-09-03,32
2018-06-06,32
2019-04-18,32
2017-06-17,32
2017-05-27,32
2019-12-24,32
2018-12-28,32
2019-01-24,32
2020-07-31,32
2019-02-11,32
2019-06-29,32
2017-07-22,32
2019-02-02,32
2019-11-17,31
2019-12-14,31
2019-01-02,31
2019-10-26,31
2018-05-05,31
2021-05-13,31
2021-07-20,31
2019-01-20,31
2019-11-15,31
2019-08-18,31
2018-05-22,31
2017-01-23,31
2019-07-03,31
2019-11-06,31
2019-10-25,31
2019-02-06,31
2017-03-22,31
2018-05-10,31
2019-08-24,31
2019-09-20,31
2018-08-17,31
2017-02-28,31
2018-08-31,31
2017-02-05,31
2017-11-17,31
2018-03-06,31
2018-03-07,31
2017-06-08,31
2017-08-15,31
2021-08-20,31
2021-06-02,31
2019-08-27,31
2019-03-12,31
2018-04-15,31
2018-11-21,31
2019-10-19,31
2017-10-06,31
2019-09-11,31
2017-01-05,31
2018-10-26,31
2020-05-24,30
2017-01-04,30
2019-01-10,30
2019-04-21,30
2019-01-01,30
2017-04-24,30
2018-02-06,30
2019-04-04,30
2018-03-05,30
2018-04-22,30
2018-04-24,30
2018-04-28,30
2018-12-18,30
2018-04-16,30
2018-03-08,30
2017-06-09,30
2020-05-23,30
2019-04-05,30
2019-03-28,30
2019-04-07,30
2020-12-01,30
2018-12-24,30
2018-02-07,30
2019-08-31,30
2017-03-13,30
2017-01-16,30
2017-04-16,30
2021-05-21,30
2019-10-15,30
2019-02-01,30
2021-07-21,30
2017-01-30,30
2019-12-25,30
2019-01-27,30
2021-05-15,30
2020-01-01,30
2020-03-01,30
2018-01-29,30
2017-07-03,30
2018-10-19,29
2019-06-20,29
2019-03-30,29
2019-12-10,29
2019-07-12,29
2017-09-30,29
2019-07-27,29
2018-12-21,29
2019-06-19,29
2019-10-09,29
2019-02-15,29
2019-10-02,29
2019-06-22,29
2017-09-02,29
2019-01-11,29
2019-12-21,29
2019-08-08,29
2017-10-05,29
2017-08-02,29
2019-06-16,29
2020-10-01,29
2019-11-30,29
2019-05-25,29
2018-01-12,29
2019-03-08,29
2017-03-14,29
2021-07-23,29
2019-05-31,29
2018-07-05,29
2019-01-31,29
2018-11-23,29
2018-07-20,29
2018-05-04,29
2017-06-06,29
2017-03-15,29
2019-06-09,28
2021-08-10,28
2018-01-18,28
2021-09-04,28
2017-10-04,28
2017-02-24,28
2017-02-25,28
2017-08-14,28
2019-06-17,28
2020-01-08,28
2017-04-13,28
2017-10-20,28
2019-12-15,28
2020-03-08,28
2019-11-26,28
2019-06-23,28
2017-11-01,28
2019-06-15,28
2017-04-01,28
2017-12-21,28
2019-05-15,28
2019-12-01,28
2017-12-01,28
2019-04-02,28
2021-05-14,28
2017-05-26,28
2018-08-21,28
2018-07-27,28
2017-02-02,28
2018-11-01,28
2018-05-26,28
2018-05-24,28
2018-05-23,28
2018-05-14,28
2018-05-13,28
2019-11-11,28
2019-01-19,28
2020-05-27,28
2019-04-15,28
2018-12-25,28
2018-12-04,28
2019-02-07,27
2018-04-30,27
2019-01-05,27
2018-06-14,27
2019-01-03,27
2019-05-24,27
2017-10-11,27
2018-10-05,27
2017-06-02,27
2017-01-31,27
2019-08-19,27
2019-06-08,27
2018-03-28,27
2018-08-02,27
2018-08-09,27
2018-09-11,27
2019-05-01,27
2017-05-09,27
2017-03-03,27
2019-04-23,27
2017-02-16,27
2018-03-04,27
2019-04-27,27
2018-02-24,27
2017-08-01,27
2018-12-31,27
2017-01-24,26
2019-05-29,26
2018-06-30,26
2018-09-22,26
2017-01-22,26
2017-10-13,26
2019-02-13,26
2018-06-18,26
2017-03-21,26
2018-05-31,26
2019-12-04,26
2019-02-27,26
2018-04-18,26
2019-01-18,26
2019-11-23,26
2019-06-18,26
2018-04-02,26
2017-04-02,26
2017-06-24,26
2019-10-18,26
2017-08-03,26
2017-03-23,26
2018-08-20,26
2018-12-12,26
2017-01-25,25
2017-01-02,25
2018-06-27,25
2018-09-05,25
2018-01-04,25
2018-06-28,25
2017-01-18,25
2018-03-27,25
2019-04-25,25
2019-03-06,25
2018-07-06,25
2018-07-09,25
2019-06-07,25
2019-06-28,25
2017-03-18,25
2017-01-03,25
2018-10-12,25
2018-05-27,25
2018-05-28,25
2018-01-28,25
2018-11-06,25
2019-05-20,25
2017-07-06,25
2018-01-24,25
2019-03-15,25
2017-08-09,25
2019-10-05,25
2017-04-21,25
2017-03-01,25
2017-04-15,25
2019-01-25,25
2019-09-12,25
2017-05-13,25
2018-01-07,25
2019-08-23,24
2019-02-14,24
2019-02-22,24
2019-05-07,24
2017-03-05,24
2019-07-22,24
2019-07-14,24
2018-04-17,24
2017-01-19,24
2017-03-29,24
2019-07-19,24
2018-04-25,24
2018-10-02,24
2018-10-08,24
2019-07-26,24
2018-01-15,24
2019-04-08,24
2017-06-18,24
2021-07-22,24
2017-11-03,24
2017-12-22,24
2019-02-17,24
2018-01-25,24
2019-09-01,24
2020-05-25,24
2018-07-12,24
2019-10-08,23
2018-09-21,23
2017-11-04,23
2019-02-16,23
2018-12-10,23
2018-10-06,23
2017-06-13,23
2019-06-21,23
2018-12-30,23
2017-06-25,23
2019-08-15,23
2018-05-15,23
2019-05-17,23
2017-02-13,23
2019-08-16,23
2019-03-29,23
2017-02-15,23
2018-01-14,23
2018-06-17,23
2017-05-01,23
2019-08-11,23
2017-04-26,23
2018-06-24,23
2019-05-26,23
2018-06-26,23
2018-03-18,23
2018-07-04,23
2018-07-13,23
2019-04-22,23
2018-03-22,23
2017-12-03,23
2017-12-02,23
2018-04-01,23
2018-05-19,23
2018-12-05,22
2018-03-21,22
2018-02-27,22
2018-03-24,22
2019-02-03,22
2018-01-27,22
2017-06-28,22
2019-12-08,22
2019-12-07,22
2017-08-31,22
2017-12-27,22
2017-01-14,22
2017-03-11,22
2017-05-05,22
2017-04-14,22
2018-01-16,22
2017-03-27,22
2018-01-23,22
2017-02-14,21
2017-08-25,21
2017-06-29,21
2017-01-21,21
2017-07-07,21
2017-01-17,21
2017-07-14,21
2018-04-29,21
2017-10-03,21
2019-10-11,21
2018-10-01,21
2021-05-03,21
2018-06-25,21
2018-11-02,21
2018-04-06,21
2017-09-22,21
2017-10-01,21
2019-08-06,21
2018-02-01,21
2018-01-02,21
2019-04-19,21
2017-12-29,21
2017-04-03,21
2017-07-02,20
2018-08-23,20
2018-08-05,20
2018-08-24,20
2018-08-06,20
2017-01-28,20
2017-01-20,20
2017-01-27,20
2017-01-29,20
2017-02-01,20
2018-03-29,20
2018-02-19,20
2018-02-20,20
2018-03-19,20
2017-06-23,20
2018-02-22,20
2020-02-08,20
2019-03-05,20
2017-05-19,20
2017-09-29,20
2017-03-24,20
2019-05-06,20
2019-04-01,20
2019-04-26,20
2019-02-28,20
2018-12-14,20
2019-03-26,19
2019-04-06,19
2018-03-02,19
2019-02-08,19
2018-04-20,19
2018-04-19,19
2019-08-30,19
2018-12-15,19
2018-03-20,19
2019-06-12,19
2019-06-14,19
2019-10-06,19
2018-11-04,19
2017-03-16,19
2018-02-05,19
2017-09-06,19
2018-02-03,19
2018-01-30,19
2017-03-09,19
2017-11-08,19
2018-01-06,18
2018-02-13,18
2018-05-06,18
2017-04-08,18
2019-08-17,18
2019-09-08,18
2017-06-27,18
2018-06-02,18
2017-11-24,18
2018-03-26,18
2019-01-26,18
2017-06-10,18
2019-08-13,18
2018-05-25,18
2018-02-25,18
2018-09-06,18
2018-06-13,18
2017-02-27,18
2018-10-04,18
2017-03-25,18
2017-07-04,18
2019-07-06,18
2018-02-26,18
2018-01-01,18
2018-08-01,17
2018-06-21,17
2018-02-04,17
2018-01-22,17
2017-01-09,17
2018-01-20,17
2017-01-15,17
2017-01-13,17
2018-01-05,17
2019-01-06,17
2018-06-01,17
2023-05-12,17
2018-03-31,17
2019-06-06,17
2017-02-26,17
2018-04-13,17
2017-10-27,17
2017-03-26,16
2018-06-23,16
2017-04-28,16
2019-04-14,16
2017-06-01,16
2017-11-02,16
2017-12-15,16
2017-09-01,16
2018-11-05,16
2018-08-22,16
2017-07-21,16
2018-06-22,16
2018-04-27,16
2017-05-02,16
2017-07-01,16
2019-02-21,16
2018-02-17,16
2018-09-02,15
2018-09-01,15
2018-01-13,15
2019-11-01,15
2017-06-26,15
2017-08-18,15
2018-01-26,15
2018-07-02,15
2019-09-06,15
2017-02-17,15
2017-03-17,15
2017-01-01,15
2018-12-06,15
2017-06-30,15
2018-05-02,15
2018-12-01,14
2017-12-05,14
2017-03-02,14
2018-02-15,14
2018-01-17,14
2018-01-21,14
2018-07-01,14
2019-11-08,14
2017-02-06,14
2017-06-16,14
2018-05-18,14
2018-02-16,14
2018-01-19,13
2017-03-31,13
2018-02-23,13
2018-02-18,13
2017-07-28,13
2018-03-01,13
2017-02-21,13
2018-03-16,13
2018-02-14,13
2018-06-04,13
2017-02-09,13
2018-04-05,12
2018-03-17,12
2018-06-19,12
2019-08-14,12
2018-04-14,12
2018-05-01,12
2017-10-02,11
2018-03-23,10
2018-06-29,10
2017-02-18,10
2018-02-21,9
2018-02-28,8
2018-02-02,8
2018-06-15,8
2018-03-30,7
2018-06-16,7
2016-09-24,3
2015-03-31,3
2016-09-28,2
2016-09-27,2
2013-02-25,2
2016-09-25,2
2013-10-10,1
2013-01-04,1
2012-04-25,1
2014-01-11,1
2013-09-16,1
2012-02-22,1
2014-05-18,1
2014-10-12,1
2015-05-18,1
2015-10-03,1
2016-01-25,1
2016-02-06,1
2016-06-23,1
2016-07-06,1
2016-09-26,1
2016-10-24,1
2016-09-21,1
