pub_time,count
2019-05-16,37
2017-06-14,37
2021-07-18,37
2018-07-07,37
2019-03-19,37
2020-05-01,37
2023-06-29,37
2018-11-18,37
2019-01-20,37
2021-05-19,37
2017-01-08,37
2021-05-22,37
2021-05-23,37
2018-03-03,37
2021-04-24,37
2020-08-30,37
2020-05-30,37
2022-11-05,37
2019-12-01,37
2021-06-03,37
2018-07-21,37
2022-12-07,37
2022-02-20,37
2017-11-13,37
2017-04-29,37
2020-11-04,37
2019-10-02,37
2020-08-13,37
2022-03-26,37
2022-05-03,37
2017-09-17,37
2021-07-30,37
2017-04-04,37
2018-12-08,37
2020-03-23,37
2017-10-28,37
2018-10-17,37
2019-10-28,37
2019-04-11,37
2022-04-03,37
2020-12-25,37
2021-10-15,36
2021-09-05,36
2018-05-29,36
2017-10-14,36
2017-05-23,36
2019-02-19,36
2020-03-19,36
2021-05-17,36
2021-06-08,36
2021-10-09,36
2017-07-26,36
2019-04-29,36
2019-11-28,36
2018-08-26,36
2022-08-04,36
2017-09-18,36
2020-12-09,36
2019-12-16,36
2021-09-03,36
2020-05-14,36
2019-12-02,36
2019-07-04,36
2018-08-11,36
2022-11-03,36
2018-11-28,36
2020-12-01,36
2018-05-03,36
2020-02-14,36
2018-08-15,36
2020-01-27,36
2022-06-25,36
2017-07-02,36
2017-06-18,36
2021-07-17,36
2021-07-16,36
2022-03-15,36
2021-12-29,36
2019-02-04,36
2019-08-05,36
2021-02-02,36
2019-03-01,36
2022-04-04,36
2019-07-28,36
2017-06-08,36
2017-12-18,36
2021-03-04,36
2019-05-29,36
2021-03-14,36
2019-08-25,36
2019-11-16,36
2022-06-26,36
2017-12-23,36
2020-04-14,36
2022-07-03,36
2017-06-03,36
2018-05-20,35
2019-04-03,35
2019-01-31,35
2019-03-04,35
2019-04-15,35
2019-01-12,35
2018-11-30,35
2022-06-18,35
2022-02-25,35
2021-11-04,35
2019-02-20,35
2022-05-20,35
2018-07-03,35
2019-03-09,35
2018-08-18,35
2021-12-25,35
2019-05-08,35
2018-11-20,35
2021-06-26,35
2021-08-30,35
2017-12-14,35
2021-01-08,35
2017-07-10,35
2017-06-11,35
2017-10-09,35
2020-06-26,35
2017-04-18,35
2019-12-14,35
2020-07-22,35
2019-10-21,35
2019-07-01,35
2021-03-12,35
2019-08-12,35
2020-11-19,35
2017-11-26,35
2020-03-24,35
2017-08-07,35
2020-02-20,35
2021-01-29,35
2019-12-29,35
2021-01-15,35
2019-06-28,35
2019-12-11,35
2019-11-12,35
2017-09-21,35
2017-04-01,35
2018-03-05,35
2017-02-04,35
2020-05-06,35
2022-04-14,34
2017-11-25,34
2020-08-29,34
2022-04-23,34
2017-11-16,34
2017-08-12,34
2019-05-15,34
2019-09-09,34
2021-02-20,34
2017-03-07,34
2020-02-28,34
2017-11-10,34
2017-11-12,34
2019-09-28,34
2019-08-20,34
2019-11-30,34
2020-12-17,34
2019-09-24,34
2021-07-28,34
2022-05-15,34
2018-12-16,34
2018-09-12,34
2020-09-01,34
2017-09-04,34
2021-10-16,34
2020-12-26,34
2019-02-10,34
2018-02-26,34
2018-02-09,34
2022-08-05,34
2020-04-25,34
2017-06-05,34
2021-04-02,34
2019-01-28,34
2021-07-05,34
2021-05-25,34
2020-03-28,34
2018-11-03,34
2021-03-26,34
2019-06-03,34
2019-06-16,34
2021-11-26,34
2019-01-30,34
2017-07-09,34
2018-10-07,34
2020-07-05,34
2019-10-17,34
2019-07-29,34
2019-04-09,34
2017-09-13,34
2019-05-20,34
2019-02-09,34
2019-03-18,33
2017-05-15,33
2021-01-01,33
2019-03-17,33
2021-09-18,33
2020-10-26,33
2017-09-05,33
2017-04-17,33
2017-07-06,33
2017-07-08,33
2021-10-12,33
2017-04-23,33
2017-04-25,33
2018-10-04,33
2019-09-30,33
2020-09-04,33
2020-07-25,33
2019-07-24,33
2019-07-11,33
2017-12-24,33
2019-01-07,33
2019-07-17,33
2019-07-16,33
2018-06-07,33
2017-12-31,33
2020-03-29,33
2017-02-12,33
2019-05-23,33
2021-04-16,33
2021-04-26,33
2018-04-23,33
2021-05-02,33
2018-04-09,33
2017-02-03,33
2017-01-07,33
2017-12-19,33
2017-05-29,33
2019-08-28,33
2017-12-08,33
2020-07-17,33
2022-04-29,33
2019-02-18,33
2022-05-05,33
2018-08-09,33
2017-12-12,33
2021-01-21,33
2019-08-29,33
2017-03-20,32
2020-08-14,32
2020-02-13,32
2019-01-24,32
2019-02-23,32
2022-01-14,32
2019-12-13,32
2017-02-20,32
2020-07-30,32
2017-03-19,32
2017-03-12,32
2017-03-01,32
2020-03-20,32
2020-01-05,32
2020-08-21,32
2018-03-25,32
2017-06-04,32
2017-11-29,32
2018-08-31,32
2021-04-14,32
2018-01-28,32
2021-04-05,32
2017-10-21,32
2021-07-24,32
2021-02-01,32
2018-05-21,32
2021-03-28,32
2019-05-14,32
2019-06-17,32
2021-02-21,32
2019-06-01,32
2019-05-18,32
2018-07-11,32
2017-12-10,32
2019-05-21,32
2017-12-13,32
2019-07-30,32
2019-07-21,32
2019-07-18,32
2019-09-04,32
2019-09-05,32
2018-09-04,32
2022-02-28,32
2018-11-12,32
2019-03-25,32
2018-10-26,32
2020-11-12,32
2018-03-19,32
2021-09-17,32
2018-10-15,32
2017-08-06,32
2019-10-10,32
2017-08-26,32
2018-03-28,32
2019-06-23,32
2019-06-25,32
2017-09-09,32
2019-06-30,32
2019-05-30,32
2017-01-10,31
2021-12-17,31
2018-04-17,31
2017-02-22,31
2022-07-01,31
2018-02-07,31
2017-11-27,31
2021-12-31,31
2019-01-01,31
2017-05-03,31
2017-05-01,31
2017-08-30,31
2018-09-22,31
2017-09-08,31
2017-04-13,31
2022-02-18,31
2018-11-24,31
2022-05-02,31
2017-09-23,31
2017-09-26,31
2022-05-13,31
2017-10-20,31
2017-11-06,31
2017-05-04,31
2022-01-28,31
2018-12-29,31
2019-01-16,31
2020-05-22,31
2019-07-05,31
2019-01-29,31
2021-01-14,31
2019-12-20,31
2019-09-21,31
2019-03-31,31
2019-06-02,31
2019-12-19,31
2019-03-02,31
2019-10-13,31
2021-05-16,31
2020-02-15,31
2019-04-18,31
2020-10-31,31
2021-06-04,31
2021-07-20,31
2019-07-13,31
2019-04-16,31
2021-12-03,31
2021-05-14,31
2019-06-27,31
2019-07-12,31
2018-05-19,30
2018-11-13,30
2018-02-06,30
2017-10-06,30
2019-09-26,30
2017-01-18,30
2019-04-30,30
2021-03-20,30
2019-09-03,30
2019-09-07,30
2017-01-22,30
2019-03-12,30
2018-08-21,30
2019-02-26,30
2021-02-13,30
2020-05-23,30
2017-01-30,30
2019-07-09,30
2017-03-04,30
2019-05-03,30
2017-08-02,30
2020-03-26,30
2019-11-15,30
2019-12-18,30
2018-04-21,30
2018-03-12,30
2019-01-21,30
2021-12-05,30
2020-05-21,30
2019-11-18,30
2021-04-30,30
2021-01-22,30
2019-11-11,30
2019-11-22,30
2019-06-19,30
2021-04-23,30
2019-08-22,30
2017-11-01,30
2021-05-24,30
2022-04-22,30
2018-05-05,30
2018-02-11,30
2018-12-17,30
2019-07-03,30
2019-07-02,30
2018-05-09,30
2017-11-05,30
2019-12-09,30
2017-08-16,30
2017-05-08,30
2017-06-20,30
2020-11-01,30
2017-02-19,29
2021-08-05,29
2020-06-08,29
2021-08-27,29
2020-04-08,29
2017-03-06,29
2020-07-11,29
2021-03-30,29
2017-04-22,29
2020-11-28,29
2018-05-31,29
2018-03-07,29
2018-03-22,29
2017-05-30,29
2019-11-26,29
2018-04-04,29
2019-12-06,29
2017-06-17,29
2017-06-19,29
2018-05-04,29
2017-07-03,29
2017-03-22,29
2019-07-25,29
2019-06-04,29
2017-04-19,29
2018-06-12,29
2017-04-16,29
2019-10-26,29
2020-01-01,29
2018-01-18,29
2017-03-29,29
2019-04-13,29
2019-05-05,29
2019-02-05,29
2019-02-01,29
2017-09-03,29
2018-12-26,29
2017-11-04,29
2022-03-18,29
2018-12-22,29
2022-03-19,29
2018-11-06,29
2017-10-04,29
2018-12-18,29
2017-02-01,29
2017-01-16,29
2018-10-08,29
2018-12-12,29
2019-01-15,29
2021-01-20,29
2019-04-07,29
2018-10-05,29
2019-09-02,28
2019-08-04,28
2019-09-14,28
2019-09-13,28
2017-05-13,28
2019-05-27,28
2019-12-28,28
2017-12-04,28
2017-08-01,28
2018-12-20,28
2020-02-22,28
2018-06-06,28
2018-01-29,28
2017-01-25,28
2018-05-13,28
2017-04-15,28
2021-11-05,28
2018-08-12,28
2018-05-26,28
2021-10-05,28
2017-11-11,28
2019-08-31,28
2017-07-12,28
2019-10-19,28
2019-04-28,28
2019-11-13,28
2017-12-16,28
2020-05-09,28
2021-03-09,28
2017-05-24,28
2019-04-23,28
2019-02-02,28
2018-08-17,28
2018-09-03,28
2018-10-12,28
2017-05-19,28
2019-04-25,28
2018-04-19,28
2018-04-16,28
2017-01-04,28
2019-05-01,28
2018-08-20,28
2022-01-05,28
2019-03-30,28
2021-02-26,28
2020-05-26,27
2019-11-20,27
2019-12-07,27
2017-06-02,27
2018-11-21,27
2018-03-18,27
2018-09-28,27
2019-12-24,27
2019-01-26,27
2017-05-18,27
2019-11-23,27
2018-05-30,27
2019-11-06,27
2019-07-08,27
2018-05-22,27
2019-12-15,27
2017-05-20,27
2018-10-01,27
2019-12-26,27
2019-05-19,27
2018-07-05,27
2018-09-05,27
2017-02-02,27
2020-04-01,27
2017-08-14,27
2020-11-30,27
2018-11-08,27
2017-09-12,27
2017-03-28,27
2019-07-27,27
2021-03-07,27
2022-04-30,27
2018-07-09,27
2017-08-29,27
2018-08-04,27
2019-08-01,27
2017-02-05,27
2017-12-06,27
2019-07-22,27
2019-07-20,27
2019-06-10,26
2019-08-17,26
2018-01-23,26
2018-05-14,26
2019-02-11,26
2017-05-26,26
2017-12-03,26
2018-12-23,26
2017-02-25,26
2017-08-19,26
2018-04-29,26
2018-04-28,26
2018-12-28,26
2017-09-30,26
2020-05-24,26
2017-03-27,26
2017-10-11,26
2019-01-14,26
2021-05-13,26
2017-09-15,26
2017-01-23,26
2019-02-15,26
2017-09-16,26
2019-03-03,26
2019-10-14,26
2017-07-05,26
2018-06-05,26
2019-04-19,26
2021-12-02,26
2018-02-04,26
2018-05-27,26
2019-12-22,26
2019-11-05,26
2019-01-13,26
2017-02-28,25
2019-06-24,25
2017-01-29,25
2021-08-01,25
2018-04-22,25
2018-10-02,25
2018-04-15,25
2018-03-04,25
2019-04-04,25
2019-11-19,25
2018-04-06,25
2019-01-10,25
2018-04-01,25
2019-08-26,25
2018-09-11,25
2018-12-24,25
2019-10-06,25
2021-10-04,25
2019-02-06,25
2017-06-29,25
2019-05-22,25
2019-03-22,25
2019-08-15,25
2022-02-05,25
2018-12-02,25
2018-05-17,25
2019-12-25,25
2022-07-05,25
2017-11-17,25
2017-01-24,25
2019-08-08,25
2019-05-28,25
2019-02-13,25
2019-06-09,25
2018-05-15,25
2017-03-15,25
2019-07-14,25
2017-03-05,25
2017-05-09,25
2019-09-01,25
2019-06-15,25
2020-03-08,25
2018-01-12,25
2017-08-09,25
2019-05-13,25
2017-12-25,24
2019-08-18,24
2019-06-29,24
2017-06-06,24
2019-01-19,24
2020-10-30,24
2018-02-18,24
2018-01-17,24
2019-08-07,24
2019-08-19,24
2019-10-25,24
2017-07-22,24
2018-05-28,24
2017-02-16,24
2019-06-18,24
2020-03-01,24
2017-05-05,24
2018-06-24,24
2017-01-17,24
2018-12-04,24
2021-06-02,24
2019-06-08,24
2019-12-21,24
2019-05-17,24
2018-10-06,24
2019-06-07,24
2017-04-24,24
2019-04-02,24
2017-01-31,24
2019-05-24,24
2019-06-22,24
2022-03-05,24
2019-02-07,24
2019-04-21,24
2021-12-24,24
2019-01-25,24
2019-04-10,24
2021-05-15,24
2019-05-04,24
2019-01-02,24
2017-01-05,24
2018-12-25,24
2021-05-26,24
2019-01-11,24
2018-06-26,23
2019-04-27,23
2019-09-11,23
2019-05-25,23
2017-12-01,23
2021-09-24,23
2017-02-14,23
2022-06-05,23
2018-08-23,23
2017-09-02,23
2019-04-14,23
2018-07-20,23
2019-10-09,23
2019-09-20,23
2019-05-09,23
2017-01-21,23
2017-04-21,23
2018-03-27,23
2018-02-25,23
2018-04-24,23
2018-12-21,23
2020-05-27,23
2017-01-14,23
2019-02-14,23
2018-11-16,23
2018-02-05,23
2018-05-24,23
2019-03-08,23
2019-02-27,23
2018-06-17,23
2018-01-27,23
2017-01-26,23
2021-08-14,22
2019-02-16,22
2019-03-26,22
2017-01-28,22
2019-08-02,22
2019-02-03,22
2017-01-27,22
2017-10-01,22
2019-03-06,22
2022-04-15,22
2017-01-02,22
2017-10-13,22
2019-03-23,22
2018-03-08,22
2017-02-23,22
2018-07-06,22
2019-12-04,22
2018-02-24,22
2017-06-13,22
2018-04-25,22
2018-04-27,22
2018-04-30,22
2019-12-10,22
2017-04-26,22
2017-08-25,22
2017-04-03,22
2019-05-26,22
2018-06-30,22
2019-05-31,22
2018-07-12,22
2017-08-03,22
2018-01-02,22
2020-02-21,22
2017-01-03,21
2017-09-01,21
2017-03-17,21
2018-08-06,21
2017-05-14,21
2017-09-29,21
2018-01-16,21
2018-11-02,21
2017-05-27,21
2019-01-27,21
2015-09-03,21
2018-03-20,21
2019-06-21,21
2018-03-06,21
2018-12-10,21
2017-10-05,21
2018-02-13,21
2019-10-11,21
2018-06-28,21
2019-02-22,21
2018-02-01,21
2019-03-05,21
2018-01-30,21
2019-04-01,21
2018-06-18,21
2017-05-02,21
2019-09-12,21
2020-01-08,21
2018-06-23,21
2017-04-02,20
2019-10-18,20
2017-03-03,20
2019-11-29,20
2019-10-05,20
2017-02-06,20
2017-06-25,20
2017-06-28,20
2019-01-18,20
2018-08-24,20
2018-01-15,20
2019-07-26,20
2018-01-31,20
2018-09-21,20
2018-02-20,20
2018-01-04,20
2018-02-22,20
2018-11-23,20
2021-08-10,20
2018-05-23,20
2018-08-05,20
2018-01-07,20
2017-12-22,20
2021-07-21,20
2018-03-31,20
2018-03-01,20
2017-11-02,20
2018-06-14,19
2019-05-10,19
2018-07-13,19
2019-11-02,19
2021-08-20,19
2017-06-22,19
2017-02-15,19
2017-02-17,19
2017-03-16,19
2018-09-06,19
2017-04-14,19
2019-04-26,19
2019-08-24,19
2019-10-08,19
2018-01-21,19
2017-04-08,19
2018-03-24,19
2017-02-13,19
2019-02-17,19
2017-09-22,19
2018-12-30,19
2017-01-13,19
2018-12-14,19
2019-08-03,19
2018-04-14,19
2019-08-23,19
2017-10-02,19
2020-05-25,19
2018-04-20,19
2018-05-06,19
2018-05-10,19
2019-06-12,19
2018-02-19,19
2021-09-04,19
2018-03-29,18
2017-03-23,18
2021-05-03,18
2017-04-28,18
2018-02-15,18
2019-06-20,18
2018-06-02,18
2021-05-21,18
2017-06-10,18
2017-06-24,18
2018-05-02,18
2017-03-21,18
2019-08-30,18
2020-07-31,18
2017-02-21,18
2017-10-03,18
2019-01-05,18
2017-11-03,18
2018-12-06,18
2017-01-19,18
2017-01-20,18
2019-02-28,18
2018-11-05,18
2019-03-29,18
2017-12-02,18
2019-04-06,18
2018-01-25,18
2019-07-19,18
2019-09-27,18
2018-01-14,18
2018-03-23,18
2017-03-18,18
2021-07-23,18
2017-02-24,17
2018-06-22,17
2017-01-01,17
2018-07-01,17
2018-04-02,17
2017-03-31,17
2017-01-09,17
2018-06-25,17
2018-07-27,17
2020-02-08,17
2018-08-02,17
2017-04-09,17
2018-11-01,17
2018-06-20,17
2013-02-20,17
2018-10-19,17
2019-04-08,17
2022-04-05,17
2016-02-20,17
2017-08-31,17
2017-12-15,17
2019-08-16,17
2019-08-06,17
2018-01-20,17
2018-01-06,17
2017-07-28,17
2017-12-29,17
2017-12-27,17
2018-03-17,17
2017-07-21,16
2018-06-13,16
2017-01-12,16
2019-12-27,16
2018-12-05,16
2018-07-02,16
2017-07-07,16
2018-07-04,16
2018-02-28,16
2015-06-20,16
2021-03-27,16
2018-06-01,16
2018-03-16,16
2018-03-02,16
2019-01-06,16
2018-04-13,16
2018-03-26,16
2017-02-27,16
2018-06-27,15
2017-08-18,15
2017-12-05,15
2017-07-01,15
2018-01-22,15
2018-05-25,15
2017-03-25,15
2017-03-24,15
2018-08-01,15
2019-08-11,15
2018-11-04,15
2019-02-21,15
2021-07-22,15
2018-05-18,15
2017-06-01,15
2018-04-18,15
2020-10-01,15
2017-06-09,15
2019-07-06,14
2017-06-16,14
2019-12-08,14
2019-01-03,14
2017-10-27,14
2019-11-08,14
2017-11-24,14
2018-02-03,14
2016-05-05,14
2018-05-01,14
2018-09-01,14
2017-03-02,14
2017-01-15,14
2018-08-22,14
2019-04-22,14
2017-09-06,14
2016-09-24,13
2017-11-08,13
2018-09-02,13
2019-06-14,13
2018-02-14,13
2014-10-12,13
2018-01-19,13
2018-01-13,13
2017-02-26,13
2019-03-15,13
2019-05-06,13
2019-08-13,13
2018-12-15,13
2017-03-11,12
2018-04-05,12
2018-01-01,12
2018-01-24,12
2017-06-26,12
2019-11-01,12
2018-02-17,12
2019-02-08,12
2018-06-16,12
2013-10-12,12
2016-07-06,12
2018-06-21,12
2012-05-27,12
2019-09-06,12
2017-03-26,12
2019-06-06,12
2018-06-04,12
2012-06-28,12
2015-09-22,11
2014-09-17,11
2018-01-05,11
2014-02-20,11
2012-01-14,11
2019-04-05,11
2017-06-27,11
2015-05-18,11
2018-01-26,11
2016-08-24,11
2015-05-12,11
2017-03-09,11
2018-06-29,11
2013-10-10,11
2016-01-25,10
2013-02-25,10
2017-02-09,10
2012-04-26,10
2018-12-01,10
2014-06-24,10
2018-02-23,10
2019-08-14,10
2017-07-04,10
2018-02-21,10
2019-09-08,10
2019-05-07,10
2012-10-21,10
2012-10-01,10
2013-05-19,10
2016-10-24,9
2014-03-25,9
2018-02-16,9
2018-06-19,9
2015-12-23,9
2017-07-14,9
2018-03-21,9
2014-04-20,9
2017-06-30,8
2018-03-30,8
2016-04-04,8
2014-01-01,8
2018-02-02,8
2013-06-19,8
2013-04-16,8
2014-02-18,8
2015-03-31,8
2015-01-11,8
2017-02-18,8
2013-01-04,8
2017-06-23,7
2018-06-15,7
2014-01-11,7
2013-01-19,6
2015-04-22,6
2014-05-18,6
2016-01-12,6
2012-12-31,6
2023-05-12,6
2012-11-22,5
2014-02-17,5
2014-10-28,5
2014-02-19,5
2013-01-17,5
2013-09-16,4
2014-01-25,4
2012-04-25,4
2015-10-03,3
2014-01-22,2
2016-09-25,2
2014-05-15,2
2016-01-03,1
2016-10-08,1
2014-03-24,1
2013-01-02,1
2014-10-05,1
2012-04-06,1
2014-02-01,1
2016-09-21,1
2013-09-19,1
2012-07-06,1
2013-05-20,1
2015-04-21,1
2014-12-03,1
2012-10-10,1
2013-01-09,1
2012-01-12,1
2015-03-30,1
2016-09-20,1
